Unnamed: 0,pkSeqID,stime,flgs,flgs_number,proto,proto_number,saddr,sport,daddr,dport,pkts,bytes,state,state_number,ltime,seq,dur,mean,stddev,sum,min,max,spkts,dpkts,sbytes,dbytes,rate,srate,drate,TnBPSrcIP,TnBPDstIP,TnP_PSrcIP,TnP_PDstIP,TnP_PerProto,TnP_Per_Dport,AR_P_Proto_P_SrcIP,AR_P_Proto_P_DstIP,N_IN_Conn_P_DstIP,N_IN_Conn_P_SrcIP,AR_P_Proto_P_Sport,AR_P_Proto_P_Dport,Pkts_P_State_P_Protocol_P_DestIP,Pkts_P_State_P_Protocol_P_SrcIP,attack,category,subcategory
1650861,1650861,1528102941.94825,e,1,tcp,1,192.168.100.149,42014,192.168.100.3,80,8,1456,RST,1,1528102948.81356,584,6.865316,0.033496,0.033413,0.066992,8.3e-05,0.066909,5,3,756,700,1.019618,0.582639,0.291319,122481,164903,688,917,917,917,1.09923,0.6816949999999999,100,79,1.16528,0.6816949999999999,917,688,1,DDoS,HTTP
1650862,1650862,1528102941.94856,e,1,tcp,1,192.168.100.149,42016,192.168.100.3,80,8,1541,RST,1,1528102948.81359,585,6.865025,0.031661,0.03152,0.063323,0.0001409999999999,0.063182,5,3,841,700,1.0196610000000002,0.5826640000000001,0.291332,122481,164903,688,917,917,917,1.09923,0.6816949999999999,100,79,1.16533,0.6816949999999999,917,688,1,DDoS,HTTP
1650863,1650863,1528102941.9488802,e,1,tcp,1,192.168.100.149,42018,192.168.100.3,80,8,1513,RST,1,1528102948.8137,586,6.864828,0.023195,0.023089,0.04639,0.000106,0.046284,5,3,813,700,1.019691,0.58268,0.29134,122481,164903,688,917,917,917,1.09923,0.6816949999999999,100,79,1.16536,0.6816949999999999,917,688,1,DDoS,HTTP
1650864,1650864,1528102941.94921,e,1,tcp,1,192.168.100.149,42020,192.168.100.3,80,8,1547,RST,1,1528102948.8137,587,6.8644940000000005,0.023125,0.023045,0.046251,8e-05,0.046171,5,3,847,700,1.01974,0.582709,0.291354,122481,164903,688,917,917,917,1.09923,0.6816949999999999,100,79,1.16542,0.6816949999999999,917,688,1,DDoS,HTTP
1650865,1650865,1528102941.94943,e,1,tcp,1,192.168.100.149,42022,192.168.100.3,80,8,1417,RST,1,1528102948.81371,588,6.864279,0.021436,0.021356,0.042873,8.1e-05,0.042792,5,3,717,700,1.019772,0.582727,0.291363,122481,164903,688,917,917,917,1.09923,0.6816949999999999,100,79,1.16545,0.6816949999999999,917,688,1,DDoS,HTTP
1650866,1650866,1528102941.94979,e,1,tcp,1,192.168.100.149,42024,192.168.100.3,80,8,1581,RST,1,1528102948.81371,589,6.863919,0.021359,0.021277,0.042718,8.2e-05,0.042636,5,3,881,700,1.019826,0.582757,0.291379,122481,164903,688,917,917,917,1.09923,0.6816949999999999,100,79,1.16551,0.6816949999999999,917,688,1,DDoS,HTTP
1650867,1650867,1528102941.9500198,e,1,tcp,1,192.168.100.149,42026,192.168.100.3,80,8,1394,RST,1,1528102948.8137,590,6.863681,0.021277,0.0212009999999999,0.042553,7.5e-05,0.0424779999999999,5,3,694,700,1.019861,0.582778,0.291389,122481,164903,688,917,917,917,1.09923,0.6816949999999999,100,79,1.16556,0.6816949999999999,917,688,1,DDoS,HTTP
1650868,1650868,1528102941.95021,e,1,tcp,1,192.168.100.149,42028,192.168.100.3,80,8,1401,RST,1,1528102948.81371,591,6.863498,0.021259,0.021055,0.042518,0.000204,0.042314,5,3,701,700,1.019888,0.582793,0.2913969999999999,122481,164903,688,917,917,917,1.09923,0.6816949999999999,100,79,1.16559,0.6816949999999999,917,688,1,DDoS,HTTP
1650869,1650869,1528102941.95054,e,1,tcp,1,192.168.100.149,42030,192.168.100.3,80,8,1584,RST,1,1528102948.81376,592,6.863221,0.021162,0.0210449999999999,0.042324,0.000117,0.042207,5,3,884,700,1.019929,0.582817,0.291408,122481,164903,688,917,917,917,1.09923,0.6816949999999999,100,79,1.16563,0.6816949999999999,917,688,1,DDoS,HTTP
1650870,1650870,1528102941.95083,e,1,tcp,1,192.168.100.149,42032,192.168.100.3,80,8,1475,RST,1,1528102948.81376,593,6.862936,0.01977,0.019669,0.039539,0.0001,0.039439,5,3,775,700,1.019972,0.5828409999999999,0.2914199999999999,122481,164903,688,917,917,917,1.09923,0.6816949999999999,100,79,1.1656799999999998,0.6816949999999999,917,688,1,DDoS,HTTP
1650871,1650871,1528102941.95115,e,1,tcp,1,192.168.100.149,42034,192.168.100.3,80,8,1573,RST,1,1528102948.81376,594,6.862614999999999,0.019678,0.0195979999999999,0.0393569999999999,8.1e-05,0.039276,5,3,873,700,1.020019,0.582868,0.291434,122481,164903,688,917,917,917,1.09923,0.6816949999999999,100,79,1.16574,0.6816949999999999,917,688,1,DDoS,HTTP
1650872,1650872,1528102941.95144,e,1,tcp,1,192.168.100.149,42036,192.168.100.3,80,8,1479,RST,1,1528102948.81381,595,6.862364,0.019604,0.019524,0.039208,8e-05,0.0391279999999999,5,3,779,700,1.020057,0.5828899999999999,0.2914449999999999,122481,164903,688,917,917,917,1.09923,0.6816949999999999,100,79,1.1657799999999998,0.6816949999999999,917,688,1,DDoS,HTTP
1650873,1650873,1528102941.95164,e,1,tcp,1,192.168.100.149,42038,192.168.100.3,80,8,1426,RST,1,1528102948.81381,596,6.862169000000001,0.019524,0.019444,0.039049,8e-05,0.038969,5,3,726,700,1.020086,0.582906,0.291453,122481,164903,688,917,917,917,1.09923,0.6816949999999999,100,79,1.16581,0.6816949999999999,917,688,1,DDoS,HTTP
1650874,1650874,1528102941.95188,e,1,tcp,1,192.168.100.149,42040,192.168.100.3,80,8,1476,RST,1,1528102948.81381,597,6.861928999999999,0.019452,0.019369,0.038903,8.2e-05,0.038821,5,3,776,700,1.0201209999999998,0.582926,0.291463,122481,164903,688,917,917,917,1.09923,0.6816949999999999,100,79,1.16585,0.6816949999999999,917,688,1,DDoS,HTTP
1650875,1650875,1528102941.95225,e,1,tcp,1,192.168.100.149,42042,192.168.100.3,80,8,1622,RST,1,1528102948.81387,598,6.861615,0.017822,0.01774,0.035644,8.2e-05,0.035562,5,3,922,700,1.020168,0.5829529999999999,0.291477,122481,164903,688,917,917,917,1.09923,0.6816949999999999,100,79,1.16591,0.6816949999999999,917,688,1,DDoS,HTTP
1650876,1650876,1528102941.95252,e,1,tcp,1,192.168.100.149,42044,192.168.100.3,80,8,1497,RST,1,1528102948.81388,599,6.861358,0.017769,0.0176629999999999,0.035537,0.000106,0.035431,5,3,797,700,1.020206,0.582975,0.291487,122481,164903,688,917,917,917,1.09923,0.6816949999999999,100,79,1.16595,0.6816949999999999,917,688,1,DDoS,HTTP
1650877,1650877,1528102941.95275,e,1,tcp,1,192.168.100.149,42046,192.168.100.3,80,8,1369,RST,1,1528102948.81388,600,6.86113,0.017688,0.017599,0.035377,9e-05,0.035287,5,3,669,700,1.02024,0.582994,0.291497,122481,164903,688,917,917,917,1.09923,0.6816949999999999,100,79,1.16599,0.6816949999999999,917,688,1,DDoS,HTTP
1650878,1650878,1528102941.95296,e,1,tcp,1,192.168.100.149,42048,192.168.100.3,80,8,1378,RST,1,1528102948.81392,601,6.860958,0.017632,0.017536,0.035265,9.7e-05,0.035168,5,3,678,700,1.020266,0.583009,0.291504,122481,164903,688,917,917,917,1.09923,0.6816949999999999,100,79,1.16602,0.6816949999999999,917,688,1,DDoS,HTTP
1650879,1650879,1528102941.95319,e,1,tcp,1,192.168.100.149,42050,192.168.100.3,80,8,1461,RST,1,1528102948.81392,602,6.8607320000000005,0.017552,0.017469,0.0351029999999999,8.2e-05,0.035021,5,3,761,700,1.020299,0.583028,0.291514,122481,164903,688,917,917,917,1.09923,0.6816949999999999,100,79,1.16606,0.6816949999999999,917,688,1,DDoS,HTTP
1650880,1650880,1528102941.95353,e,1,tcp,1,192.168.100.149,42052,192.168.100.3,80,8,1561,RST,1,1528102948.81398,603,6.8604460000000005,0.015257,0.0151729999999999,0.030514,8.4e-05,0.03043,5,3,861,700,1.020342,0.583052,0.291526,122481,164903,688,917,917,917,1.09923,0.6816949999999999,100,79,1.1661,0.6816949999999999,917,688,1,DDoS,HTTP
1650881,1650881,1528102941.95375,e,1,tcp,1,192.168.100.149,42054,192.168.100.3,80,8,1448,RST,1,1528102948.81398,604,6.8602300000000005,0.015177,0.015096,0.030354,8.1e-05,0.030273,5,3,748,700,1.020374,0.583071,0.291535,122481,164903,688,917,917,917,1.09923,0.6816949999999999,100,79,1.16614,0.6816949999999999,917,688,1,DDoS,HTTP
1650882,1650882,1528102941.9539402,e,1,tcp,1,192.168.100.149,42056,192.168.100.3,80,8,1442,RST,1,1528102948.81398,605,6.860041000000001,0.0151069999999999,0.015019,0.030213,8.7e-05,0.030126,5,3,742,700,1.020402,0.583087,0.291543,122481,164903,688,917,917,917,1.09923,0.6816949999999999,100,79,1.1661700000000002,0.6816949999999999,917,688,1,DDoS,HTTP
1650883,1650883,1528102941.95418,e,1,tcp,1,192.168.100.149,42058,192.168.100.3,80,8,1426,RST,1,1528102948.81399,606,6.859811,0.0150229999999999,0.014938,0.030047,8.499999999999999e-05,0.029962,5,3,726,700,1.020436,0.583106,0.291553,122481,164903,688,917,917,917,1.09923,0.6816949999999999,100,79,1.16621,0.6816949999999999,917,688,1,DDoS,HTTP
1650884,1650884,1528102941.95449,e,1,tcp,1,192.168.100.149,42060,192.168.100.3,80,8,1622,RST,1,1528102948.81405,607,6.859560000000001,0.014968,0.014883,0.029935,8.499999999999999e-05,0.02985,5,3,922,700,1.020474,0.583128,0.291564,122481,164903,688,917,917,917,1.09923,0.6816949999999999,100,79,1.16626,0.6816949999999999,917,688,1,DDoS,HTTP
1650885,1650885,1528102941.95473,e,1,tcp,1,192.168.100.149,42062,192.168.100.3,80,8,1469,RST,1,1528102948.81405,608,6.859311999999999,0.0139,0.013819,0.027799,8e-05,0.027719,5,3,769,700,1.0205110000000002,0.583149,0.291574,122481,164903,688,917,917,917,1.09923,0.6816949999999999,100,79,1.1663,0.6816949999999999,917,688,1,DDoS,HTTP
1650886,1650886,1528102941.9549,e,1,tcp,1,192.168.100.149,42064,192.168.100.3,80,8,1342,RST,1,1528102948.81405,609,6.859144000000001,0.013836,0.013753,0.027672,8.3e-05,0.027589,5,3,642,700,1.020535,0.583163,0.291582,122481,164903,688,917,917,917,1.09923,0.6816949999999999,100,79,1.16633,0.6816949999999999,917,688,1,DDoS,HTTP
1650887,1650887,1528102941.95515,e,1,tcp,1,192.168.100.149,42066,192.168.100.3,80,8,1485,RST,1,1528102948.8141,610,6.858947,0.013788,0.013709,0.027576,7.900000000000001e-05,0.027497,5,3,785,700,1.020565,0.58318,0.29159,122481,164903,688,917,917,917,1.09923,0.6816949999999999,100,79,1.16636,0.6816949999999999,917,688,1,DDoS,HTTP
1650888,1650888,1528102941.95545,e,1,tcp,1,192.168.100.149,42068,192.168.100.3,80,8,1578,RST,1,1528102948.8141,611,6.858645,0.0136949999999999,0.013615,0.027391,8e-05,0.027311,5,3,878,700,1.02061,0.583206,0.291603,122481,164903,688,917,917,917,1.09923,0.6816949999999999,100,79,1.16641,0.6816949999999999,917,688,1,DDoS,HTTP
1650889,1650889,1528102941.95569,e,1,tcp,1,192.168.100.149,42070,192.168.100.3,80,8,1424,RST,1,1528102948.81416,612,6.858467,0.013643,0.013565,0.027286,7.8e-05,0.027208,5,3,724,700,1.020636,0.583221,0.29161,122481,164903,688,917,917,917,1.09923,0.6816949999999999,100,79,1.16644,0.6816949999999999,917,688,1,DDoS,HTTP
1650890,1650890,1528102941.95586,e,1,tcp,1,192.168.100.149,42072,192.168.100.3,80,8,1330,RST,1,1528102948.81416,613,6.858294,0.013556,0.013479,0.027112,7.7e-05,0.027035,5,3,630,700,1.0206620000000002,0.5832350000000001,0.291618,122481,164903,688,917,917,917,1.09923,0.6816949999999999,100,79,1.16647,0.6816949999999999,917,688,1,DDoS,HTTP
1650891,1650891,1528102941.95602,e,1,tcp,1,192.168.100.149,42074,192.168.100.3,80,8,1337,RST,1,1528102948.81415,614,6.858135000000001,0.013478,0.0134,0.026955,7.8e-05,0.0268769999999999,5,3,637,700,1.020686,0.583249,0.291624,122481,164903,688,917,917,917,1.09923,0.6816949999999999,100,79,1.1665,0.6816949999999999,917,688,1,DDoS,HTTP
1650892,1650892,1528102941.95637,e,1,tcp,1,192.168.100.149,42076,192.168.100.3,80,8,1607,RST,1,1528102948.8142,615,6.85783,0.012296,0.012217,0.024592,7.900000000000001e-05,0.024513,5,3,907,700,1.020731,0.583275,0.291637,122481,164903,688,917,917,917,1.09923,0.6816949999999999,100,79,1.16655,0.6816949999999999,917,688,1,DDoS,HTTP
1650893,1650893,1528102941.95676,e,1,tcp,1,192.168.100.149,42078,192.168.100.3,80,8,1590,RST,1,1528102948.8142,616,6.857436,0.012218,0.012142,0.024435,7.6e-05,0.024359,5,3,890,700,1.02079,0.5833079999999999,0.2916539999999999,122481,164903,688,917,917,917,1.09923,0.6816949999999999,100,79,1.16662,0.6816949999999999,917,688,1,DDoS,HTTP
1650894,1650894,1528102941.95708,e,1,tcp,1,192.168.100.149,42080,192.168.100.3,80,8,1506,RST,1,1528102948.8142,617,6.857122,0.012142,0.012065,0.024284,7.7e-05,0.024207,5,3,806,700,1.020836,0.583335,0.291668,122481,164903,688,917,917,917,1.09923,0.6816949999999999,100,79,1.16667,0.6816949999999999,917,688,1,DDoS,HTTP
1650895,1650895,1528102941.9573,e,1,tcp,1,192.168.100.149,42082,192.168.100.3,80,8,1386,RST,1,1528102948.81426,618,6.856960000000001,0.012098,0.0120209999999999,0.024196,7.7e-05,0.0241189999999999,5,3,686,700,1.020861,0.583349,0.291674,122481,164903,688,917,917,917,1.09923,0.6816949999999999,100,79,1.1667,0.6816949999999999,917,688,1,DDoS,HTTP
1650896,1650896,1528102941.9575,e,1,tcp,1,192.168.100.149,42084,192.168.100.3,80,8,1441,RST,1,1528102948.81426,619,6.856758,0.012028,0.011949,0.024056,7.900000000000001e-05,0.023977,5,3,741,700,1.020891,0.5833659999999999,0.2916829999999999,122481,164903,688,917,917,917,1.09923,0.6816949999999999,100,79,1.1667299999999998,0.6816949999999999,917,688,1,DDoS,HTTP
1650897,1650897,1528102941.9578302,e,1,tcp,1,192.168.100.149,42086,192.168.100.3,80,8,1605,RST,1,1528102948.81426,620,6.856435,0.007975,0.007896,0.01595,7.900000000000001e-05,0.015871,5,3,905,700,1.020939,0.583394,0.291697,122481,164903,688,917,917,917,1.09923,0.6816949999999999,100,79,1.16679,0.6816949999999999,917,688,1,DDoS,HTTP
1650898,1650898,1528102941.95805,e,1,tcp,1,192.168.100.149,42088,192.168.100.3,80,8,1421,RST,1,1528102948.81431,621,6.856256,0.007927,0.00785,0.015854,7.7e-05,0.015777,5,3,721,700,1.020965,0.5834090000000001,0.291704,122481,164903,688,917,917,917,1.09923,0.6816949999999999,100,79,1.16682,0.6816949999999999,917,688,1,DDoS,HTTP
1650899,1650899,1528102941.9582698,e,1,tcp,1,192.168.100.149,42090,192.168.100.3,80,8,1473,RST,1,1528102948.81431,622,6.856033999999999,0.007835,0.007749,0.015671,8.7e-05,0.015584,5,3,773,700,1.020998,0.583428,0.291714,122481,164903,688,917,917,917,1.09923,0.6816949999999999,100,79,1.16686,0.6816949999999999,917,688,1,DDoS,HTTP
1650900,1650900,1528102941.95844,e,1,tcp,1,192.168.100.149,42092,192.168.100.3,80,8,1373,RST,1,1528102948.81431,623,6.855867999999999,0.007755,0.007675,0.015509,8e-05,0.015429,5,3,673,700,1.021023,0.583442,0.291721,122481,164903,688,917,917,917,1.09923,0.6816949999999999,100,79,1.16688,0.6816949999999999,917,688,1,DDoS,HTTP
1650901,1650901,1528102941.9586,e,1,tcp,1,192.168.100.149,42094,192.168.100.3,80,8,1292,RST,1,1528102948.81444,624,6.855839,0.00775,0.00767,0.0155,8e-05,0.01542,5,3,592,700,1.021028,0.583444,0.291722,86877,162588,519,976,976,976,0.785189,0.6103930000000001,100,55,1.16689,0.6103930000000001,976,519,1,DDoS,HTTP
1650902,1650902,1528102941.95889,e,1,tcp,1,192.168.100.149,42096,192.168.100.3,80,8,1477,RST,1,1528102948.81444,625,6.8555470000000005,0.007662,0.007575,0.015324,8.7e-05,0.015237,5,3,777,700,1.0210709999999998,0.583469,0.2917349999999999,86877,162588,519,976,976,976,0.785189,0.6103930000000001,100,55,1.16694,0.6103930000000001,976,519,1,DDoS,HTTP
1650903,1650903,1528102941.95912,e,1,tcp,1,192.168.100.149,42098,192.168.100.3,80,8,1509,RST,1,1528102948.81444,626,6.855328999999999,0.004093,0.004006,0.008187,8.8e-05,0.008099,5,3,809,700,1.021103,0.583488,0.291744,86877,162588,519,976,976,976,0.785189,0.6103930000000001,100,55,1.16698,0.6103930000000001,976,519,1,DDoS,HTTP
1650904,1650904,1528102941.95934,e,1,tcp,1,192.168.100.149,42100,192.168.100.3,80,8,1476,RST,1,1528102948.81444,627,6.8551,0.00402,0.003934,0.008039,8.6e-05,0.007953,5,3,776,700,1.0211370000000002,0.583507,0.291754,86877,162588,519,976,976,976,0.785189,0.6103930000000001,100,55,1.16701,0.6103930000000001,976,519,1,DDoS,HTTP
1650905,1650905,1528102941.95954,e,1,tcp,1,192.168.100.149,42102,192.168.100.3,80,8,1344,RST,1,1528102948.81445,628,6.854906,0.002105,0.00202,0.00421,8.499999999999999e-05,0.004125,5,3,644,700,1.021166,0.5835239999999999,0.2917619999999999,86877,162588,519,976,976,976,0.785189,0.6103930000000001,100,55,1.16705,0.6103930000000001,976,519,1,DDoS,HTTP
1650906,1650906,1528102941.95992,e,1,tcp,1,192.168.100.149,42104,192.168.100.3,80,8,1653,RST,1,1528102948.81445,629,6.854522,0.002035,0.001948,0.004069,8.6e-05,0.0039829999999999,5,3,953,700,1.021224,0.5835560000000001,0.291778,86877,162588,519,976,976,976,0.785189,0.6103930000000001,100,55,1.16711,0.6103930000000001,976,519,1,DDoS,HTTP
1650907,1650907,1528102941.96548,e,1,tcp,1,192.168.100.147,57368,192.168.100.3,80,10,1501,RST,1,1528102962.83959,630,20.874109,2.3e-05,4e-05,9.2e-05,0.0,9.2e-05,6,4,735,766,0.431156,0.239531,0.252363,75711,162588,457,976,976,976,0.4872149999999999,0.6103930000000001,100,45,0.479062,0.6103930000000001,976,457,1,DDoS,HTTP
1650908,1650908,1528102941.96577,e,1,tcp,1,192.168.100.147,57370,192.168.100.3,80,10,1521,RST,1,1528102962.8396,631,20.873833,2.2e-05,3.8e-05,8.8e-05,0.0,8.8e-05,6,4,755,766,0.431162,0.239534,0.252369,75711,162588,457,976,976,976,0.4872149999999999,0.6103930000000001,100,45,0.4790689999999999,0.6103930000000001,976,457,1,DDoS,HTTP
1650909,1650909,1528102941.9661698,e,1,tcp,1,192.168.100.147,57372,192.168.100.3,80,10,1752,RST,1,1528102962.83962,632,20.873442,2.2e-05,3.9e-05,8.9e-05,0.0,8.9e-05,6,4,986,766,0.43117,0.2395389999999999,0.252292,75711,162588,457,976,976,976,0.4872149999999999,0.6103930000000001,100,45,0.4790779999999999,0.6103930000000001,976,457,1,DDoS,HTTP
1650910,1650910,1528102941.96649,e,1,tcp,1,192.168.100.147,57374,192.168.100.3,80,10,1548,RST,1,1528102962.83963,633,20.873144,2.2e-05,3.9e-05,8.9e-05,0.0,8.9e-05,6,4,782,766,0.431176,0.239542,0.252298,75711,162588,457,976,976,976,0.4872149999999999,0.6103930000000001,100,45,0.479085,0.6103930000000001,976,457,1,DDoS,HTTP
1650911,1650911,1528102941.96697,e,1,tcp,1,192.168.100.147,57378,192.168.100.3,80,10,1585,RST,1,1528102962.83966,635,20.872688,2.2e-05,3.8e-05,8.8e-05,0.0,8.8e-05,6,4,819,766,0.431185,0.2395469999999999,0.25231,75711,162588,457,976,976,976,0.4872149999999999,0.6103930000000001,100,45,0.479095,0.6103930000000001,976,457,1,DDoS,HTTP
1650912,1650912,1528102940.9198,e,1,tcp,1,192.168.100.149,41958,192.168.100.3,80,8,1415,RST,1,1528102948.81304,556,7.893242999999999,1.464874,1.464874,2.9297470000000003,0.0,2.9297470000000003,5,3,715,700,0.886835,0.506763,0.682653,86877,162588,519,976,976,976,0.785189,0.6103930000000001,100,55,1.0135299999999998,0.6103930000000001,976,519,1,DDoS,HTTP
1650913,1650913,1528102941.96674,e,1,tcp,1,192.168.100.147,57376,192.168.100.3,80,10,1516,RST,1,1528102962.83964,634,20.872898,1e-05,1.8e-05,4.2e-05,0.0,4.2e-05,6,4,750,766,0.431181,0.2395449999999999,0.252304,75711,162588,457,976,976,976,0.4872149999999999,0.6103930000000001,100,45,0.4790899999999999,0.6103930000000001,976,457,1,DDoS,HTTP
1650914,1650914,1528102940.91959,e,1,tcp,1,192.168.100.149,41956,192.168.100.3,80,8,1341,RST,1,1528102948.81305,555,7.893464999999999,1.464543,1.464543,2.929085,0.0,2.929085,5,3,641,700,0.88681,0.506748,0.6828069999999999,86877,162588,519,976,976,976,0.785189,0.6103930000000001,100,55,1.0135,0.6103930000000001,976,519,1,DDoS,HTTP
1650915,1650915,1528102940.92001,e,1,tcp,1,192.168.100.149,41960,192.168.100.3,80,8,1425,RST,1,1528102948.81306,557,7.893047999999999,1.464835,1.464835,2.92967,0.0,2.92967,5,3,725,700,0.886856,0.506775,0.682671,86877,162588,519,976,976,976,0.785189,0.6103930000000001,100,55,1.01355,0.6103930000000001,976,519,1,DDoS,HTTP
1650916,1650916,1528102940.92039,e,1,tcp,1,192.168.100.149,41964,192.168.100.3,80,8,1359,RST,1,1528102948.81355,559,7.893169,1.467903,1.467903,2.935807,0.0,2.935807,5,3,659,700,0.886843,0.506767,0.681244,86877,162588,519,976,976,976,0.785189,0.6103930000000001,100,55,1.0135299999999998,0.6103930000000001,976,519,1,DDoS,HTTP
1650917,1650917,1528102940.92115,e,1,tcp,1,192.168.100.149,41970,192.168.100.3,80,8,1365,RST,1,1528102948.81356,562,7.892405,1.468667,1.468667,2.937334,0.0,2.937334,5,3,665,700,0.8869290000000001,0.5068159999999999,0.68089,86877,162588,519,976,976,976,0.785189,0.6103930000000001,100,55,1.01363,0.6103930000000001,976,519,1,DDoS,HTTP
1650918,1650918,1528102940.92172,e,1,tcp,1,192.168.100.149,41974,192.168.100.3,80,8,1536,RST,1,1528102948.81356,564,7.891843,1.470399,1.470399,2.9407970000000003,0.0,2.9407970000000003,5,3,836,700,0.886992,0.5068520000000001,0.680088,86877,162588,519,976,976,976,0.785189,0.6103930000000001,100,55,1.0137,0.6103930000000001,976,519,1,DDoS,HTTP
1650919,1650919,1528102940.9201698,e,1,tcp,1,192.168.100.149,41962,192.168.100.3,80,8,1346,RST,1,1528102948.81357,558,7.893394,1.467974,1.467974,2.935948,0.0,2.935948,5,3,646,700,0.886818,0.506753,0.681211,86877,162588,519,976,976,976,0.785189,0.6103930000000001,100,55,1.01351,0.6103930000000001,976,519,1,DDoS,HTTP
1650920,1650920,1528102940.92066,e,1,tcp,1,192.168.100.149,41966,192.168.100.3,80,8,1517,RST,1,1528102948.81357,560,7.892911,1.46786,1.46786,2.935721,0.0,2.935721,5,3,817,700,0.8868719999999999,0.506784,0.681264,86877,162588,519,976,976,976,0.785189,0.6103930000000001,100,55,1.01357,0.6103930000000001,976,519,1,DDoS,HTTP
1650921,1650921,1528102940.92094,e,1,tcp,1,192.168.100.149,41968,192.168.100.3,80,8,1522,RST,1,1528102948.81357,561,7.892628,1.468714,1.468714,2.937427,0.0,2.937427,5,3,822,700,0.8869040000000001,0.5068020000000001,0.680868,86877,162588,519,976,976,976,0.785189,0.6103930000000001,100,55,1.0136,0.6103930000000001,976,519,1,DDoS,HTTP
1650922,1650922,1528102940.9214,e,1,tcp,1,192.168.100.149,41972,192.168.100.3,80,8,1458,RST,1,1528102948.81357,563,7.892174000000001,1.470482,1.470482,2.940963,0.0,2.940963,5,3,758,700,0.8869549999999999,0.506831,0.680049,86877,162588,519,976,976,976,0.785189,0.6103930000000001,100,55,1.01366,0.6103930000000001,976,519,1,DDoS,HTTP
1650923,1650923,1528102940.92226,e s,2,tcp,1,192.168.100.149,41978,192.168.100.3,80,11,3052,RST,1,1528102948.81357,566,7.891310000000001,1.470204,1.470204,2.940409,0.0,2.940409,8,3,2352,700,1.267217,0.8870520000000001,0.680178,86877,162588,519,976,976,976,0.785189,0.6103930000000001,100,55,1.39394,0.6103930000000001,976,519,1,DDoS,HTTP
